date,price_new,price_2nd
2021-12-6,1059.97,999.0
2021-12-7,1065.0,999.0
2021-12-7,1064.0,999.0
2021-12-8,999.99,999.0
2021-12-8,999.99,999.0
2021-12-8,999.97,
2021-12-9,989.99,999.0
2021-12-9,989.99,999.0
2021-12-10,969.99,999.0
2021-12-10,969.99,959.0
2021-12-11,969.99,959.0
2021-12-11,969.99,959.0
2021-12-12,969.99,959.0
2021-12-12,969.99,959.0
2021-12-13,974.17,959.0
2021-12-13,1017.77,959.0
2021-12-14,1013.77,915.0
2021-12-14,997.77,915.0
2021-12-15,947.77,915.0
2021-12-15,957.77,915.0
2021-12-16,1019.95,915.0
2021-12-16,1019.95,915.0
2021-12-17,1019.95,915.0
2021-12-17,1020.94,915.0
2021-12-18,1020.94,915.0
2021-12-18,1020.94,915.0
2021-12-19,1020.94,915.0
2021-12-19,1015.0,985.0
2021-12-20,1015.0,939.0
2021-12-20,1015.0,939.0
2021-12-21,1015.0,975.0
2021-12-21,1015.0,915.0
2021-12-22,1015.0,915.0
2021-12-22,942.99,915.0
2021-12-22,942.99,915.0
2021-12-23,1015.0,915.0
2021-12-23,1015.0,915.0
2021-12-24,999.77,915.0
2021-12-24,999.77,915.0
2021-12-25,993.78,915.0
2021-12-25,993.0,
2021-12-26,977.77,
2021-12-26,977.77,
2021-12-27,993.0,
2021-12-27,993.0,999.0
2021-12-28,993.0,999.0
2021-12-28,993.0,973.0
2021-12-29,992.01,915.0
2021-12-29,992.01,913.0
2021-12-30,992.01,913.0
2021-12-30,989.48,913.0
2021-12-31,989.48,899.0
2021-12-31,992.0,915.0
2022-1-1,992.0,915.0
2022-1-1,992.0,913.0
2022-1-2,992.0,913.0
2022-1-2,992.0,913.0
2022-1-3,992.0,913.0
2022-1-3,992.0,913.0
2022-1-4,991.01,913.0
2022-1-4,996.0,915.0
2022-1-5,996.0,915.0
2022-1-5,996.0,915.0
2022-1-5,996.0,915.0
2022-1-6,996.0,915.0
2022-1-6,996.0,915.0
2022-1-7,995.77,915.0
2022-1-7,995.76,915.0
2022-1-8,994.77,915.0
2022-1-8,994.77,915.0
2022-1-9,994.77,915.0
2022-1-9,994.77,915.0
2022-1-10,994.77,915.0
2022-1-10,994.77,915.0
2022-1-11,994.77,915.0
2022-1-11,994.77,915.0
2022-1-12,994.77,915.0
2022-1-12,994.77,915.0
2022-1-13,994.77,915.0
2022-1-13,994.77,915.0
2022-1-14,989.0,915.0
2022-1-14,989.0,915.0
2022-1-15,989.0,915.0
2022-1-15,989.0,915.0
2022-1-16,989.0,915.0
2022-1-16,984.0,915.0
2022-1-17,984.0,915.0
2022-1-17,983.44,915.0
2022-1-18,983.44,915.0
2022-1-18,982.49,899.99
2022-1-19,982.49,849.99
2022-1-19,948.99,849.99
2022-1-19,982.0,849.99
2022-1-20,974.0,829.99
2022-1-20,974.0,829.99
2022-1-21,894.0,809.99
2022-1-21,870.0,809.99
2022-1-22,869.99,799.99
2022-1-22,869.99,799.99
2022-1-23,843.0,779.99
2022-1-23,843.0,775.0
2022-1-24,829.0,779.99
2022-1-24,829.0,779.99
2022-1-25,833.0,779.0
2022-1-25,839.99,773.01
2022-1-26,845.99,773.01
2022-1-26,842.15,765.99
2022-1-27,840.99,765.99
2022-1-27,840.79,765.99
2022-1-28,839.67,765.99
2022-1-28,829.67,759.99
2022-1-29,839.66,743.99
2022-1-29,830.0,743.99
2022-1-30,830.0,743.99
2022-1-30,830.0,743.99
2022-1-31,829.95,743.99
2022-1-31,829.95,743.99
2022-2-1,829.95,743.99
2022-2-1,809.99,743.99
2022-2-2,829.95,743.99
2022-2-2,835.79,743.99
2022-2-2,835.79,780.0
2022-2-3,838.79,780.0
2022-2-3,838.79,780.0
2022-2-4,838.79,780.0
2022-2-4,838.79,780.0
2022-2-5,838.79,
2022-2-5,838.79,
2022-2-6,844.79,
2022-2-6,844.79,
2022-2-7,844.79,780.0
2022-2-7,829.99,780.0
2022-2-8,829.99,780.0
2022-2-8,829.99,780.0
2022-2-9,829.99,780.0
2022-2-9,829.99,809.99
2022-2-10,829.99,809.99
2022-2-10,829.98,809.99
2022-2-11,813.3,809.99
2022-2-11,813.3,809.99
2022-2-12,813.3,809.99
2022-2-12,821.6,809.99
2022-2-13,829.99,
2022-2-13,844.79,
2022-2-14,844.79,
2022-2-14,836.26,
2022-2-15,821.6,
2022-2-15,821.6,
2022-2-16,821.6,849.99
2022-2-16,821.6,849.99
2022-2-16,844.79,849.99
2022-2-17,844.79,849.99
2022-2-17,844.79,849.99
2022-2-18,844.79,825.34
2022-2-18,844.79,825.34
2022-2-19,844.79,849.99
2022-2-19,844.79,849.99
2022-2-20,844.79,849.99
2022-2-20,844.79,849.99
2022-2-21,844.79,849.99
2022-2-21,844.79,849.99
2022-2-22,844.79,849.99
2022-2-22,844.79,844.0
2022-2-23,844.79,844.0
2022-2-23,844.79,844.0
2022-2-24,844.79,844.0
2022-2-24,844.79,799.99
